open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5,period,from_date,to_date,context,variant,scenario,series_name,run,prefix,trade_index,time,event,entry_price,sl,tp,result_R,regime,session,scan_interval,entry_selection_mode,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,wave_audit_label,wave_audit_reason,strategy_name,month,hour,pullback_depth_band,entry_distance_band
2026.01.20 18:20:00,2026.01.21 01:44:13,XAUUSD,LONG,0.02,4741.05,4770.18,29,31,0.0,-1.67,56.59,56.589999999999996,10237.56,tp 4769.88,444.22,2026.01.20 18:20:00,2026.01.21 01:40:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,15,2026.01.20 18:19:59,order_sent,4741.05,4721.83,4769.88,1.5156,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4715.36,4737.39,4659.49,4680.27,HH_HL,7,13.11,16.14,PERIOD_M15,4715.36,4737.39,4722.45,67.82,1.21,4,false,4722.45,2.27,84.43,PERIOD_M5,4739.29,4739.29,1,0.21,176.0,early,85.00,2.35,19.22,1.50,0.0257,,,true,,true,,0.00,false,0.48,2,0.31,early_higher_low,,10,1,0.21,84.43,36.00,85.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,18,61.8-75,2.00-3.00ATR
2026.01.21 12:10:00,2026.01.21 16:05:00,XAUUSD,LONG,0.03,4864.28,4850.56,32,33,0.0,0.0,-41.16,-41.16,10196.4,sl 4850.76,235.0,2026.01.21 12:10:00,2026.01.21 16:05:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,16,2026.01.21 12:09:59,order_sent,4864.28,4850.76,4884.56,-1.0148,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4832.56,4888.45,4747.56,4766.24,HH_HL,4,19.23,24.38,PERIOD_M15,4832.56,4888.45,4851.46,66.18,2.65,5,false,4851.46,2.23,22.94,PERIOD_M5,4867.50,4867.50,1,0.56,322.0,acceptable,95.00,2.35,13.52,1.50,0.0365,,,true,,true,,0.00,false,0.47,1,2.24,early_higher_low,,14,1,0.56,22.94,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,12,61.8-75,2.00-3.00ATR
2026.01.23 21:10:00,2026.01.26 01:01:00,XAUUSD,LONG,0.03,4975.56,5010.75,34,35,0.0,-2.5,103.07,103.07,10299.47,tp 4996.73,3111.0,2026.01.23 21:10:00,2026.01.26 01:00:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,17,2026.01.23 21:09:59,order_sent,4975.56,4961.45,4996.73,2.494,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4899.77,4988.20,4810.71,4967.19,HH_HL,10,9.82,23.35,PERIOD_M15,4899.77,4988.20,4962.08,29.54,2.07,5,false,4962.08,1.82,15.24,PERIOD_M5,4969.79,4969.79,1,0.78,577.0,unclear,95.00,1.90,14.11,1.50,0.0284,,,true,,true,,35.00,false,2.37,1,1.15,candle_reversal,,4,1,0.78,15.24,64.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,21,25-38.2,1.50-2.00ATR
2026.01.26 08:10:00,2026.01.26 08:47:36,XAUUSD,LONG,0.02,5071.85,5102.36,36,37,0.0,0.0,61.02,61.02,10360.49,tp 5102.03,37.6,2026.01.26 08:10:00,2026.01.26 08:45:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,18,2026.01.26 08:09:59,order_sent,5071.85,5051.73,5102.03,1.5164,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4958.27,5093.14,4899.77,4989.68,HH_HL,11,26.86,26.52,PERIOD_M15,4958.27,5093.14,5052.32,30.27,3.44,3,false,5052.32,2.27,14.48,PERIOD_M5,5076.37,5076.37,1,0.53,452.0,acceptable,75.00,2.34,20.12,1.50,0.0233,,,true,,true,,35.00,false,0.84,4,1.21,micro_break,,10,1,0.53,14.48,72.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,08,25-38.2,2.00-3.00ATR
2026.01.26 10:10:00,2026.01.26 15:02:44,XAUUSD,LONG,0.02,5091.65,5073.11,38,41,0.0,0.0,-37.08,-37.08,10323.41,sl 5073.22,292.73,2026.01.26 10:10:00,2026.01.26 15:00:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,19,2026.01.26 10:09:59,order_sent,5091.65,5073.22,5119.30,-1.006,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,5052.32,5093.14,4958.27,4989.68,HH_HL,6,28.57,27.47,PERIOD_M15,5052.32,5093.14,5073.96,46.99,1.30,4,false,5073.96,2.55,43.34,PERIOD_M5,5094.15,5094.15,1,0.36,250.0,acceptable,95.00,2.66,18.43,1.50,0.0288,,,true,,true,,0.00,false,0.32,1,0.71,candle_reversal,,22,1,0.36,43.34,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,10,38.2-50,2.00-3.00ATR
2026.01.26 11:00:00,2026.01.26 17:15:48,GBPJPY,SHORT,0.17,210.272,210.717,40,42,0.0,0.0,-49.17,-49.17,10274.24,sl 210.717,375.8,2026.01.26 11:00:00,2026.01.26 17:15:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,20,2026.01.26 10:59:59,order_sent,210.272,210.717,209.605,-1.0,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,210.191,212.066,210.869,214.607,LL_LH,8,-0.236,0.598,PERIOD_M15,212.066,210.191,210.679,26.03,1.82,3,false,210.679,1.74,21.71,PERIOD_M5,209.622,209.622,1,2.78,650.0,late,70.00,1.90,0.445,1.50,0.1623,,,true,,true,,0.00,false,0.00,1,2.78,candle_reversal,,23,1,2.78,21.71,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,11,25-38.2,1.50-2.00ATR
2026.01.26 11:00:00,2026.01.27 01:49:24,USDJPY,SHORT,0.17,153.91,154.357,39,43,0.0,-1.95,-51.18,-51.18,10223.06,sl 154.357,889.4,2026.01.26 11:00:00,2026.01.27 01:45:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,21,2026.01.26 10:59:59,order_sent,153.910,154.357,153.240,-1.0,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,153.803,155.337,154.190,158.330,LL_LH,8,-0.438,0.555,PERIOD_M15,155.337,153.803,154.336,34.75,2.10,3,false,154.336,2.11,27.77,PERIOD_M5,153.391,153.391,1,2.57,519.0,late,70.00,2.21,0.447,1.50,0.1039,,,true,,true,,0.00,false,0.00,1,2.57,candle_reversal,,11,1,2.57,27.77,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,11,25-38.2,2.00-3.00ATR
2026.01.27 12:45:00,2026.01.27 13:51:24,XAUUSD,LONG,0.04,5084.89,5072.77,44,45,0.0,0.0,-48.48,-48.48,10174.58,sl 5072.83,66.4,2026.01.27 12:45:00,2026.01.27 13:50:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,22,2026.01.27 12:44:59,order_sent,5084.89,5072.83,5102.98,-1.005,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,5057.33,5100.79,4990.04,5079.77,HH_HL,5,13.10,34.56,PERIOD_M15,5057.33,5100.79,5073.32,63.21,2.78,8,false,5073.32,2.08,26.62,PERIOD_M5,5093.97,5093.97,1,1.63,908.0,late,95.00,2.17,12.06,1.50,0.0360,,,true,,true,,0.00,false,0.00,1,2.50,early_higher_low,,24,1,1.63,26.62,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,12,61.8-75,2.00-3.00ATR
2026.01.28 10:30:00,2026.01.28 10:48:41,USDJPY,SHORT,0.27,152.452,152.744,46,47,0.0,0.0,-51.62,-51.62,10122.96,sl 152.740,18.68,2026.01.28 10:30:00,2026.01.28 10:45:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,23,2026.01.28 10:29:59,order_sent,152.452,152.740,152.020,-1.0139,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,152.085,153.058,153.162,154.870,LL_LH,12,-0.151,0.316,PERIOD_M15,153.058,152.085,152.719,65.16,3.84,6,false,152.719,2.23,27.44,PERIOD_M5,152.511,152.511,1,0.49,59.0,acceptable,100.00,2.40,0.288,1.50,0.1752,,,true,,true,,20.00,false,0.30,2,0.14,early_lower_high,,5,1,0.49,27.44,54.00,100.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,10,61.8-75,2.00-3.00ATR
2026.01.28 11:30:00,2026.01.28 12:48:59,USDJPY,SHORT,0.63,152.634,152.452,48,49,0.0,0.0,75.21,75.21,10198.17,tp 152.453,78.98,2026.01.28 11:30:00,2026.01.28 12:45:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,24,2026.01.28 11:29:59,order_sent,152.634,152.755,152.453,1.5041,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,152.085,153.058,153.162,154.870,LL_LH,13,-0.149,0.322,PERIOD_M15,153.058,152.085,152.735,66.80,3.57,5,false,152.735,0.91,10.38,PERIOD_M5,152.616,152.616,1,0.16,18.0,early,70.00,1.09,0.121,1.50,0.1796,,,true,,true,,0.00,false,0.66,1,0.35,candle_reversal,,7,1,0.16,10.38,18.00,70.00,third_wave_initial,clean_pullback_and_near_reclaim,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,11,61.8-75,0.75-1.00ATR
2026.01.28 15:55:00,2026.01.28 16:06:24,XAUUSD,LONG,0.04,5263.24,5250.93,50,51,0.0,0.0,-49.24,-49.24,10148.93,sl 5250.93,11.4,2026.01.28 15:55:00,2026.01.28 16:05:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,25,2026.01.28 15:54:59,order_sent,5263.24,5250.93,5281.71,-1.0,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,5157.36,5311.50,5076.33,5190.41,HH_HL,13,19.75,28.06,PERIOD_M15,5157.36,5311.50,5251.64,38.83,4.20,7,false,5251.64,1.25,7.53,PERIOD_M5,5285.41,5285.41,1,2.38,2217.0,late,70.00,1.32,12.31,1.50,0.0215,,,true,,true,,0.00,false,0.00,1,2.38,candle_reversal,,21,1,2.38,7.53,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,15,38.2-50,1.00-1.50ATR
2026.01.29 04:20:00,2026.01.29 17:04:02,XAUUSD,LONG,0.01,5517.76,5443.08,52,53,0.0,0.0,-74.68,-74.68,10074.25,sl 5443.12,764.03,2026.01.29 04:20:00,2026.01.29 17:00:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,26,2026.01.29 04:19:59,order_sent,5517.76,5443.12,5629.72,-1.0005,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,5268.65,5598.55,5235.79,5311.50,HH_HL,7,40.60,59.70,PERIOD_M15,5268.65,5598.55,5445.49,46.40,3.23,5,false,5445.49,3.16,21.91,PERIOD_M5,5547.95,5547.95,1,1.32,3019.0,late,70.00,3.26,74.64,1.50,0.0092,,,true,,true,,0.00,false,0.00,1,1.47,candle_reversal,,14,1,1.32,21.91,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,04,38.2-50,3.00ATR+
2026.01.30 05:10:00,2026.01.30 09:56:11,GBPUSD,SHORT,0.18,1.37543,1.37809,54,55,0.0,0.0,-47.88,-47.88,10026.37,sl 1.37809,286.18,2026.01.30 05:10:00,2026.01.30 09:55:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,27,2026.01.30 05:09:59,order_sent,1.37543,1.37809,1.37144,-1.0,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,1.37414,1.38139,1.37798,1.38331,LL_LH,12,-0.00050,0.00267,PERIOD_M15,1.38139,1.37414,1.37791,52.00,2.62,6,false,1.37791,2.37,34.21,PERIOD_M5,1.37473,1.37473,1,0.67,70.0,unclear,70.00,2.54,0.00266,1.50,0.1720,,,true,,true,,0.00,false,0.33,1,1.23,candle_reversal,,19,1,0.67,34.21,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,05,50-61.8,2.00-3.00ATR
2026.01.30 10:10:00,2026.01.30 10:33:59,XAUUSD,SHORT,0.01,5147.27,5077.12,56,57,0.0,0.0,70.15,70.15,10096.52,tp 5085.95,23.98,2026.01.30 10:10:00,2026.01.30 10:30:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,28,2026.01.30 10:09:59,order_sent,5147.27,5188.15,5085.95,1.716,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,5112.22,5241.35,5282.73,5450.90,LL_LH,6,-1.65,82.37,PERIOD_M15,5241.35,5112.22,5186.47,57.50,2.21,4,false,5186.47,1.75,30.36,PERIOD_M5,5143.32,5143.32,1,0.18,395.0,early,95.00,1.82,40.88,1.50,0.0094,,,true,,true,,0.00,false,0.00,1,1.32,early_lower_high,,23,1,0.18,30.36,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,10,50-61.8,1.50-2.00ATR
2026.01.30 11:00:00,2026.01.30 11:42:37,XAUUSD,SHORT,0.01,5117.31,5010.35,58,59,0.0,0.0,106.96,106.96,10203.48,tp 5010.44,42.62,2026.01.30 11:00:00,2026.01.30 11:40:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,29,2026.01.30 10:59:59,order_sent,5117.31,5188.56,5010.44,1.5012,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,5112.22,5241.35,5282.73,5450.90,LL_LH,6,-1.65,82.37,PERIOD_M15,5241.35,5112.22,5186.47,57.50,1.78,7,false,5186.47,2.33,53.56,PERIOD_M5,5057.54,5057.54,1,2.01,5977.0,late,70.00,2.40,71.25,1.50,0.0067,,,true,,true,,0.00,false,0.00,1,2.01,candle_reversal,,21,1,2.01,53.56,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,11,50-61.8,2.00-3.00ATR
2026.01.30 13:10:00,2026.01.30 15:49:54,XAUUSD,SHORT,0.01,5112.28,4996.46,60,61,0.0,0.0,115.82,115.82,10319.3,tp 4996.50,159.9,2026.01.30 13:10:00,2026.01.30 15:45:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,30,2026.01.30 13:09:59,order_sent,5112.28,5189.47,4996.50,1.5005,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,5112.22,5241.35,5282.73,5450.90,LL_LH,9,-13.12,97.63,PERIOD_M15,5241.35,5112.22,5186.47,57.50,1.24,16,false,5186.47,2.66,57.45,PERIOD_M5,5076.80,5076.80,1,1.27,3548.0,late,95.00,2.77,77.19,1.50,0.0075,,,true,,true,,0.00,false,0.00,1,2.16,early_lower_high,,2,1,1.27,57.45,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,13,50-61.8,2.00-3.00ATR
2026.01.30 16:45:00,2026.01.30 17:05:04,XAUUSD,SHORT,0.01,5081.1,4981.02,62,63,0.0,0.0,100.08,100.08,10419.38,tp 4981.02,20.07,2026.01.30 16:45:00,2026.01.30 17:05:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,31,2026.01.30 16:44:59,order_sent,5081.10,5147.82,4981.02,1.5,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,4942.70,5241.35,5112.22,5450.90,LL_LH,9,-20.80,98.09,PERIOD_M15,5241.35,4942.70,5145.76,67.99,4.94,10,false,5145.76,2.21,21.65,PERIOD_M5,5048.42,5048.42,1,1.12,3268.0,late,95.00,2.28,66.72,1.50,0.0068,,,true,,true,,0.00,false,0.00,1,2.17,early_lower_high,,24,1,1.12,21.65,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,16,61.8-75,2.00-3.00ATR
2026.01.30 17:25:00,2026.01.30 19:12:19,XAUUSD,SHORT,0.01,5040.26,4926.87,64,65,0.0,0.0,113.39,113.39,10532.77,tp 4926.94,107.32,2026.01.30 17:25:00,2026.01.30 19:10:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,32,2026.01.30 17:25:00,order_sent,5040.26,5115.81,4926.94,1.5009,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,4942.70,5145.76,5112.22,5241.35,LL_LH,6,-20.59,100.79,PERIOD_M15,5145.76,4942.70,5113.31,84.02,3.41,3,false,5113.31,2.08,35.97,PERIOD_M5,4980.73,4980.73,1,1.70,5953.0,late,95.00,2.15,75.55,1.50,0.0060,,,true,,true,,0.00,false,0.00,1,1.70,early_lower_high,,11,1,1.70,35.97,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,17,75-90,2.00-3.00ATR
2026.01.30 21:55:00,2026.02.02 01:18:21,XAUUSD,SHORT,0.01,4931.78,4712.18,66,67,0.0,0.26,219.86,219.85999999999999,10752.63,tp 4712.77,3083.35,2026.01.30 21:55:00,2026.02.02 01:15:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,33,2026.01.30 21:54:59,order_sent,4931.78,5077.79,4712.77,1.504,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,4942.70,5145.76,5112.22,5241.35,LL_LH,10,-31.30,111.79,PERIOD_M15,5145.76,4942.70,5074.01,64.67,1.74,16,false,5074.01,3.41,70.04,PERIOD_M5,4881.19,4881.19,1,1.21,5059.0,late,70.00,3.50,146.01,1.50,0.0048,,,true,,true,,0.00,false,0.00,1,2.13,candle_reversal,,1,1,1.21,70.04,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-01,21,61.8-75,3.00ATR+
2026.02.02 02:05:00,2026.02.02 03:10:34,XAUUSD,SHORT,0.01,4785.4,4619.37,68,69,0.0,0.0,166.03,166.03,10918.66,tp 4620.28,65.57,2026.02.02 02:05:00,2026.02.02 03:10:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,34,2026.02.02 02:04:59,order_sent,4785.40,4895.48,4620.28,1.5083,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,4691.31,5145.76,4942.70,5241.35,LL_LH,11,-43.17,123.47,PERIOD_M15,5145.76,4691.31,4892.59,44.29,3.48,5,false,4892.59,2.54,23.59,PERIOD_M5,4722.66,4722.66,1,1.49,6274.0,late,70.00,2.61,110.08,1.50,0.0062,,,true,,true,,0.00,false,0.80,1,1.71,candle_reversal,,14,1,1.49,23.59,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,02,38.2-50,2.00-3.00ATR
2026.02.02 06:30:00,2026.02.02 07:53:03,XAUUSD,SHORT,0.01,4670.85,4512.83,70,71,0.0,0.0,158.02,158.02,11076.68,tp 4512.87,83.05,2026.02.02 06:30:00,2026.02.02 07:50:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,35,2026.02.02 06:29:59,order_sent,4670.85,4776.17,4512.87,1.5004,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,4591.64,5145.76,4691.31,5241.35,LL_LH,15,-66.26,127.35,PERIOD_M15,5145.76,4591.64,4772.97,32.72,2.83,7,false,4772.97,2.94,18.43,PERIOD_M5,4603.35,4603.35,1,1.94,6750.0,late,70.00,3.03,105.32,1.50,0.0089,,,true,,true,,0.00,false,0.00,1,1.94,candle_reversal,,21,1,1.94,18.43,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,06,25-38.2,2.00-3.00ATR
2026.02.02 10:00:00,2026.02.02 11:49:00,XAUUSD,SHORT,0.01,4587.19,4716.65,72,73,0.0,0.0,-129.46,-129.46,10947.22,sl 4716.64,109.0,2026.02.02 10:00:00,2026.02.02 11:45:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,v4_early_reversal,ThirdWave_v4_early_reversal_BOTH_all_5m,2026_q1_thirdwave_v4,D,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_D_v4_early_reversal_all_5m,36,2026.02.02 09:59:59,order_sent,4587.19,4716.64,4393.02,-1.0001,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,4591.64,5145.76,4691.31,5241.35,LL_LH,18,-88.82,140.15,PERIOD_M15,5145.76,4591.64,4713.39,21.97,1.87,12,false,4713.39,3.51,22.77,PERIOD_M5,4529.11,4529.11,1,1.62,5808.0,late,95.00,3.60,129.45,1.50,0.0056,,,true,,true,,0.00,false,0.00,1,1.76,early_lower_high,,2,1,1.62,22.77,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal,2026-02,10,18-25,3.00ATR+
