entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_alignment_mode,htf_permission_mode,allowed_direction,h4_direction_state,h1_direction_state,rejected_by_htf_permission,candidate_long_detected,candidate_short_detected,selected_candidate_direction,selected_candidate_timeframe,m15_best_pattern,m15_best_score,m5_best_pattern,m5_best_score,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,retest_reference_distance_atr,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,target_room_score,retest_score,time_bucket,time_score_removed_flag,candidate_orderable_before_session_selection,rejected_before_selection_reason,session_consumed_reason,final_score,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode,run_id,scenario_id,scenario_name,scenario_mode,experiment_id,htf_permission_id,htf_permission_value,htf_alignment_value,break_even_id,break_even_value,filter_orderable_before_session_selection,diagnostic_only,preset,tester_ini,year,month,target_room_bucket,retest_score_bucket,obstacle_distance_bucket,final_score_bucket
2025.09.08 03:15:00,2025.09.08 04:07:55,tokyo_first120_reference,USDJPY,LONG,2025.09.08 03:00:00,3,0,9,tokyo,2025.09.08 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,148.44500000,PERIOD_M5,strict_h4_h1_alignment,soft_pre_filter,both,confirmed_break_below_swing_low,break_above_without_higher_pullback,false,true,false,LONG,PERIOD_M5,none,0.000,inverse_head_and_shoulders,4.500,NONE,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_break_above_without_higher_pullback,true,148.50000000,148.46700000,148.50000000,round_number,0.1126,neckline_level,148.44500000,0.3209,false,true,true,false,1.50,148.82100000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,148.47400000,148.24000000,148.24300000,148.82100000,0.23100000,-1.0130,148.24300000,148.24300000,false,false,none,0.0000,,-1,0.0000,1.0130,full_sl,true,false,false,false,-1.0130,0.0000,-23.68,0.00,0.00,-23.68,0.150,1.502,3,0.09035714,15.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,274,no_break_even,tokyo_first120__soft__no_be,tokyo_first120,tokyo_first120_reference,5,prefilter_soft,soft,3,0,no_be,0,True,True,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.ini,2025,2025-09,negative,high,lt_0_8r,gte_1_1
2025.09.09 03:30:00,2025.09.09 09:30:00,tokyo_first120_reference,USDJPY,SHORT,2025.09.09 03:15:00,3,0,9,tokyo,2025.09.09 00:00,15,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,147.34000000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,no_confirmed_wave3_break,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,none,0.000,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,147.30400000,147.20600000,147.20600000,pre_session_low,0.0148,session_low|opening_range_low|neckline_level,147.18600000,0.2654,false,true,true,false,1.50,146.80300000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,147.21000000,147.01800000,147.48100000,146.80300000,0.27100000,0.7085,147.48100000,147.48100000,false,false,none,0.0000,,-1,0.7085,0.0000,time,false,false,false,true,0.7085,0.0000,16.98,0.00,0.00,16.98,0.130,1.502,24,0.09042857,15.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,276,no_break_even,tokyo_first120__soft__no_be,tokyo_first120,tokyo_first120_reference,5,prefilter_soft,soft,3,0,no_be,0,True,True,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.ini,2025,2025-09,negative,high,lt_0_8r,gte_1_1
2025.09.10 04:45:00,2025.09.10 04:54:23,tokyo_first120_reference,USDJPY,LONG,2025.09.10 04:30:00,4,1,10,tokyo,2025.09.10 00:00,90,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,147.39800000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,no_confirmed_wave3_break,false,true,true,LONG,PERIOD_M15,double_bottom,4.200,double_top,4.200,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,147.44900000,147.39800000,147.44900000,pre_session_high,0.5694,neckline_level,147.39800000,0.1252,false,true,true,false,1.50,147.51700000,-0.300,0.200,90-120,true,true,none,order_sent,4.100,147.40800000,147.33100000,147.33600000,147.51700000,0.07200000,-1.0694,147.33600000,147.33600000,false,false,none,0.0000,,-1,0.0000,1.0694,full_sl,true,false,false,false,-1.0694,0.0000,-26.13,0.00,0.00,-26.13,0.500,1.514,0,0.07985714,15.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,278,no_break_even,tokyo_first120__soft__no_be,tokyo_first120,tokyo_first120_reference,5,prefilter_soft,soft,3,0,no_be,0,True,True,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.ini,2025,2025-09,negative,high,lt_0_8r,gte_1_1
2025.09.15 03:45:00,2025.09.15 09:45:00,tokyo_first120_reference,USDJPY,SHORT,2025.09.15 03:30:00,3,0,9,tokyo,2025.09.15 00:00,30,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,147.62100000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,no_confirmed_wave3_break,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,head_and_shoulders,4.500,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,147.61014286,147.56900000,147.50000000,round_number,0.4568,session_low|opening_range_low|neckline_level,147.56900000,0.0664,false,true,true,false,1.50,147.33200000,-0.300,0.200,30-60,true,true,none,order_sent,4.400,147.57400000,147.57900000,147.73600000,147.33200000,0.16200000,-0.0309,147.73600000,147.73600000,false,false,none,0.0000,,-1,0.0000,0.0309,time,false,false,false,true,-0.0309,0.0000,-0.75,0.00,0.00,-0.75,0.220,1.494,24,0.07535714,15.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,280,no_break_even,tokyo_first120__soft__no_be,tokyo_first120,tokyo_first120_reference,5,prefilter_soft,soft,3,0,no_be,0,True,True,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.ini,2025,2025-09,negative,high,lt_0_8r,gte_1_1
2025.09.17 03:30:00,2025.09.17 03:42:50,tokyo_first120_reference,USDJPY,SHORT,2025.09.17 03:15:00,3,0,9,tokyo,2025.09.17 00:00,15,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,146.30400000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,confirmed_break_below_swing_low,no_confirmed_wave3_break,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,head_and_shoulders,4.500,NONE,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,146.27000000,146.20500000,146.20500000,current_day_low,0.2478,neckline_level,146.30400000,0.5475,false,true,true,false,1.50,145.91700000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,146.26200000,146.49300000,146.49200000,145.91700000,0.23000000,-1.0043,146.49200000,146.49200000,false,false,none,0.0000,,-1,0.0000,1.0043,full_sl,true,false,false,false,-1.0043,0.0000,-23.65,0.00,0.00,-23.65,0.150,1.500,0,0.07671429,15.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,282,no_break_even,tokyo_first120__soft__no_be,tokyo_first120,tokyo_first120_reference,5,prefilter_soft,soft,3,0,no_be,0,True,True,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.ini,2025,2025-09,negative,high,lt_0_8r,gte_1_1
2025.09.18 03:45:00,2025.09.18 08:12:35,tokyo_first120_reference,USDJPY,LONG,2025.09.18 03:30:00,3,0,9,tokyo,2025.09.18 00:00,30,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,146.90200000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,break_above_without_higher_pullback,false,true,true,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,inverse_head_and_shoulders,4.500,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_break_above_without_higher_pullback,true,146.97900000,146.90200000,146.97900000,h4_confirmed_swing_low,0.1897,neckline_level,146.90200000,0.3873,false,true,true,false,1.50,147.23400000,-0.300,0.200,30-60,true,true,none,order_sent,4.400,146.94200000,147.23400000,146.74700000,147.23400000,0.19500000,1.4974,146.74700000,146.74700000,false,false,none,0.0000,,-1,1.4974,0.0000,tp,false,false,true,false,1.4974,0.0000,35.70,0.00,0.00,35.70,0.180,1.497,17,0.10328571,15.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,284,no_break_even,tokyo_first120__soft__no_be,tokyo_first120,tokyo_first120_reference,5,prefilter_soft,soft,3,0,no_be,0,True,True,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.ini,2025,2025-09,negative,high,lt_0_8r,gte_1_1
2025.09.26 04:00:00,2025.09.26 10:00:00,tokyo_first120_reference,USDJPY,SHORT,2025.09.26 03:45:00,3,0,9,tokyo,2025.09.26 00:00,45,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,149.71700000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,confirmed_break_above_swing_high,no_confirmed_wave3_break,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,head_and_shoulders,4.500,NONE,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_no_confirmed_wave3_break,true,149.71700000,149.62800000,149.62800000,current_day_low,0.1877,opening_range_low|neckline_level,149.71700000,0.4598,false,true,true,false,1.50,149.28600000,-0.300,0.200,30-60,true,true,none,order_sent,4.400,149.67700000,149.73600000,149.93800000,149.28600000,0.26100000,-0.2261,149.93800000,149.93800000,false,false,none,0.0000,,-1,0.0000,0.2261,time,false,false,false,true,-0.2261,0.0000,-5.12,0.00,0.00,-5.12,0.130,1.498,24,0.08700000,15.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,286,no_break_even,tokyo_first120__soft__no_be,tokyo_first120,tokyo_first120_reference,5,prefilter_soft,soft,3,0,no_be,0,True,True,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.ini,2025,2025-09,negative,high,lt_0_8r,gte_1_1
2025.09.30 04:30:00,2025.09.30 06:57:37,tokyo_first120_reference,USDJPY,LONG,2025.09.30 04:15:00,4,1,10,tokyo,2025.09.30 00:00,75,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,148.62800000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,break_above_without_higher_pullback,false,true,true,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,double_bottom,4.200,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_break_above_without_higher_pullback,true,148.64800000,148.63142308,148.64800000,recent_rejection_zone,0.0796,opening_range_high|neckline_level,148.62800000,0.1328,false,true,true,false,1.50,148.80800000,-0.300,0.200,60-90,true,true,none,order_sent,4.400,148.63900000,148.52400000,148.52600000,148.80800000,0.11300000,-1.0177,148.52600000,148.52600000,false,false,none,0.0000,,-1,0.0000,1.0177,full_sl,true,false,false,false,-1.0177,0.0000,-24.78,0.00,0.00,-24.78,0.320,1.496,9,0.08285714,15.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,288,no_break_even,tokyo_first120__soft__no_be,tokyo_first120,tokyo_first120_reference,5,prefilter_soft,soft,3,0,no_be,0,True,True,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.ini,2025,2025-09,negative,high,lt_0_8r,gte_1_1
2025.10.01 03:15:00,2025.10.01 07:23:23,tokyo_first120_reference,USDJPY,LONG,2025.10.01 03:00:00,3,0,9,tokyo,2025.10.01 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,148.01300000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,no_confirmed_wave3_break,false,true,true,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,sweep_high_reclaim,3.400,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,148.08900000,148.02300000,148.08900000,h1_confirmed_swing_high,0.0302,neckline_level,148.01300000,0.8911,false,true,true,false,1.50,148.43000000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,148.08200000,147.85000000,147.85000000,148.43000000,0.23200000,-1.0000,147.85000000,147.85000000,false,false,none,0.0000,,-1,0.0000,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-23.54,0.00,0.00,-23.54,0.150,1.500,16,0.07742857,15.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,290,no_break_even,tokyo_first120__soft__no_be,tokyo_first120,tokyo_first120_reference,5,prefilter_soft,soft,3,0,no_be,0,True,True,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.ini,2025,2025-10,negative,high,lt_0_8r,gte_1_1
2025.10.02 04:15:00,2025.10.02 04:38:28,tokyo_first120_reference,USDJPY,LONG,2025.10.02 04:00:00,4,1,10,tokyo,2025.10.02 00:00,60,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,147.10600000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,confirmed_break_below_swing_low,no_confirmed_wave3_break,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,double_bottom,4.200,NONE,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,147.21150000,147.10600000,147.21150000,recent_equal_lows,0.5471,neckline_level,147.10600000,0.3825,false,true,true,false,1.50,147.34300000,-0.300,0.200,60-90,true,true,none,order_sent,4.400,147.13600000,146.99400000,146.99800000,147.34300000,0.13800000,-1.0290,146.99800000,146.99800000,false,false,none,0.0000,,-1,0.0000,1.0290,full_sl,true,false,false,false,-1.0290,0.0000,-25.12,0.00,0.00,-25.12,0.260,1.500,1,0.07842857,15.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,292,no_break_even,tokyo_first120__soft__no_be,tokyo_first120,tokyo_first120_reference,5,prefilter_soft,soft,3,0,no_be,0,True,True,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.ini,2025,2025-10,negative,high,lt_0_8r,gte_1_1
2025.10.03 04:15:00,2025.10.03 10:15:00,tokyo_first120_reference,USDJPY,LONG,2025.10.03 04:00:00,4,1,10,tokyo,2025.10.03 00:00,60,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,147.32100000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,inverse_head_and_shoulders,4.500,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,147.50900000,147.45200000,147.50900000,previous_day_high,0.0490,opening_range_high|neckline_level,147.37200000,1.2899,false,true,true,false,1.50,147.92400000,-0.300,0.200,60-90,true,true,none,order_sent,4.400,147.49500000,147.63200000,147.20900000,147.92400000,0.28600000,0.4790,147.20900000,147.20900000,false,false,none,0.0000,,-1,0.4790,0.0000,time,false,false,false,true,0.4790,0.0000,11.14,0.00,0.00,11.14,0.120,1.500,24,0.09535714,15.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,294,no_break_even,tokyo_first120__soft__no_be,tokyo_first120,tokyo_first120_reference,5,prefilter_soft,soft,3,0,no_be,0,True,True,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.ini,2025,2025-10,negative,high,lt_0_8r,gte_1_1
2025.10.06 03:15:00,2025.10.06 07:41:03,tokyo_first120_reference,USDJPY,LONG,2025.10.06 03:00:00,3,0,9,tokyo,2025.10.06 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,149.40600000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,break_above_without_higher_pullback,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,none,0.000,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_break_above_without_higher_pullback,true,149.65100000,149.58100000,149.65100000,pre_session_high,0.0957,neckline_level,149.40600000,0.7056,false,true,true,false,1.50,150.31100000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,149.60600000,150.31300000,149.13600000,150.31100000,0.47000000,1.5043,149.13600000,149.13600000,false,false,none,0.0000,,-1,1.5043,0.0000,tp,false,false,true,false,1.5043,0.0000,32.92,0.00,0.00,32.92,0.070,1.500,17,0.28342857,15.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,296,no_break_even,tokyo_first120__soft__no_be,tokyo_first120,tokyo_first120_reference,5,prefilter_soft,soft,3,0,no_be,0,True,True,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.ini,2025,2025-10,negative,high,lt_0_8r,gte_1_1
2025.10.07 04:30:00,2025.10.07 10:11:53,tokyo_first120_reference,USDJPY,LONG,2025.10.07 04:15:00,4,1,10,tokyo,2025.10.07 00:00,75,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,150.38800000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,long_only,confirmed_break_above_swing_high,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,double_bottom,4.200,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,150.46800000,150.41300000,150.46800000,previous_day_high,0.2460,neckline_level,150.38800000,0.3208,false,true,true,false,1.50,150.70300000,-0.300,0.200,60-90,true,true,none,order_sent,4.400,150.42200000,150.70500000,150.23500000,150.70300000,0.18700000,1.5134,150.23500000,150.23500000,false,false,none,0.0000,,-1,1.5134,0.0000,tp,false,false,true,false,1.5134,0.0000,35.68,0.00,0.00,35.68,0.190,1.503,22,0.10600000,15.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,298,no_break_even,tokyo_first120__soft__no_be,tokyo_first120,tokyo_first120_reference,5,prefilter_soft,soft,3,0,no_be,0,True,True,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.ini,2025,2025-10,negative,high,lt_0_8r,gte_1_1
2025.10.08 03:15:00,2025.10.08 09:15:00,tokyo_first120_reference,USDJPY,LONG,2025.10.08 03:00:00,3,0,9,tokyo,2025.10.08 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,152.08600000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,long_only,confirmed_break_above_swing_high,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,none,0.000,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,152.33300000,152.08600000,152.33300000,current_day_high,0.1956,neckline_level,152.08600000,1.7512,false,true,true,false,1.50,152.74600000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,152.27100000,152.48600000,151.95400000,152.74600000,0.31700000,0.6782,151.95400000,151.95400000,false,false,none,0.0000,,-1,0.6782,0.0000,time,false,false,false,true,0.6782,0.0000,15.51,0.00,0.00,15.51,0.110,1.498,24,0.10564286,15.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,300,no_break_even,tokyo_first120__soft__no_be,tokyo_first120,tokyo_first120_reference,5,prefilter_soft,soft,3,0,no_be,0,True,True,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.ini,2025,2025-10,negative,high,lt_0_8r,gte_1_1
2025.10.09 03:15:00,2025.10.09 04:00:01,tokyo_first120_reference,USDJPY,SHORT,2025.10.09 03:00:00,3,0,9,tokyo,2025.10.09 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,152.62900000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,confirmed_break_above_swing_high,no_confirmed_wave3_break,false,true,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,double_bottom,4.200,NONE,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_no_confirmed_wave3_break,true,152.61025000,152.57600000,152.57600000,wick_cluster_zone,0.1971,neckline_level,152.62900000,0.2401,false,true,true,false,1.50,152.39700000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,152.60300000,152.74400000,152.74000000,152.39700000,0.13700000,-1.0292,152.74000000,152.74000000,false,false,none,0.0000,,-1,0.0000,1.0292,full_sl,true,false,false,false,-1.0292,0.0000,-24.92,0.00,0.00,-24.92,0.270,1.504,3,0.10828571,15.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,302,no_break_even,tokyo_first120__soft__no_be,tokyo_first120,tokyo_first120_reference,5,prefilter_soft,soft,3,0,no_be,0,True,True,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.ini,2025,2025-10,negative,high,lt_0_8r,gte_1_1
2025.10.10 03:15:00,2025.10.10 04:00:01,tokyo_first120_reference,USDJPY,LONG,2025.10.10 03:00:00,3,0,9,tokyo,2025.10.10 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,153.06800000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,confirmed_break_above_swing_high,no_confirmed_wave3_break,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,double_bottom,4.200,NONE,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_no_confirmed_wave3_break,true,153.17700000,153.15400000,153.17700000,failed_breakout_level,0.0573,session_high|opening_range_high|neckline_level,153.15400000,0.0949,false,true,true,false,1.50,153.50400000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,153.16400000,152.93700000,152.93700000,153.50400000,0.22700000,-1.0000,152.93700000,152.93700000,false,false,none,0.0000,,-1,0.0000,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-23.75,0.00,0.00,-23.75,0.160,1.498,3,0.10535714,15.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,304,no_break_even,tokyo_first120__soft__no_be,tokyo_first120,tokyo_first120_reference,5,prefilter_soft,soft,3,0,no_be,0,True,True,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_tokyo_first120__soft__no_be_2025.ini,2025,2025-10,negative,high,lt_0_8r,gte_1_1
